"Continente";"País de Residência Permanente";"Unidade da Federação";"Mês";"Chegadas"
"Ásia";"Líbano";"Mato Grosso do Sul";"Dezembro";"0"
"Ásia";"Líbano";"Minas Gerais";"Janeiro";"0"
"Ásia";"Líbano";"Minas Gerais";"Fevereiro";"0"
"Ásia";"Líbano";"Minas Gerais";"Março";"0"
"Ásia";"Líbano";"Minas Gerais";"Abril";"0"
"Ásia";"Líbano";"Minas Gerais";"Maio";"0"
"Ásia";"Líbano";"Minas Gerais";"Junho";"0"
"Ásia";"Líbano";"Minas Gerais";"Julho";"0"
"Ásia";"Líbano";"Minas Gerais";"Agosto";"0"
"Ásia";"Líbano";"Minas Gerais";"Setembro";"0"
"Ásia";"Líbano";"Minas Gerais";"Outubro";"0"
"Ásia";"Líbano";"Minas Gerais";"Novembro";"0"
"Ásia";"Líbano";"Minas Gerais";"Dezembro";"0"
"Ásia";"Líbano";"Pará";"Janeiro";"0"
"Ásia";"Líbano";"Pará";"Fevereiro";"0"
"Ásia";"Líbano";"Pará";"Março";"0"
"Ásia";"Líbano";"Pará";"Abril";"0"
"Ásia";"Líbano";"Pará";"Maio";"0"
"Ásia";"Líbano";"Pará";"Junho";"0"
"Ásia";"Líbano";"Pará";"Julho";"0"
"Ásia";"Líbano";"Pará";"Agosto";"0"
"Ásia";"Líbano";"Pará";"Setembro";"1"
"Ásia";"Líbano";"Pará";"Outubro";"0"
"Ásia";"Líbano";"Pará";"Novembro";"0"
"Ásia";"Líbano";"Pará";"Dezembro";"0"
"Ásia";"Líbano";"Paraná";"Janeiro";"14"
"Ásia";"Líbano";"Paraná";"Fevereiro";"9"
"Ásia";"Líbano";"Paraná";"Março";"6"
"Ásia";"Líbano";"Paraná";"Abril";"6"
"Ásia";"Líbano";"Paraná";"Maio";"4"
"Ásia";"Líbano";"Paraná";"Junho";"3"
"Ásia";"Líbano";"Paraná";"Julho";"6"
"Ásia";"Líbano";"Paraná";"Agosto";"5"
"Ásia";"Líbano";"Paraná";"Setembro";"5"
"Ásia";"Líbano";"Paraná";"Outubro";"5"
"Ásia";"Líbano";"Paraná";"Novembro";"6"
"Ásia";"Líbano";"Paraná";"Dezembro";"9"
"Ásia";"Líbano";"Pernambuco";"Janeiro";"0"
"Ásia";"Líbano";"Pernambuco";"Fevereiro";"0"
"Ásia";"Líbano";"Pernambuco";"Março";"0"
"Ásia";"Líbano";"Pernambuco";"Abril";"0"
"Ásia";"Líbano";"Pernambuco";"Maio";"0"
"Ásia";"Líbano";"Pernambuco";"Junho";"0"
"Ásia";"Líbano";"Pernambuco";"Julho";"0"
"Ásia";"Líbano";"Pernambuco";"Agosto";"0"
"Ásia";"Líbano";"Pernambuco";"Setembro";"0"
"Ásia";"Líbano";"Pernambuco";"Outubro";"0"
"Ásia";"Líbano";"Pernambuco";"Novembro";"0"
"Ásia";"Líbano";"Pernambuco";"Dezembro";"0"
"Ásia";"Líbano";"Rio de Janeiro";"Janeiro";"55"
"Ásia";"Líbano";"Rio de Janeiro";"Fevereiro";"56"
"Ásia";"Líbano";"Rio de Janeiro";"Março";"48"
"Ásia";"Líbano";"Rio de Janeiro";"Abril";"43"
"Ásia";"Líbano";"Rio de Janeiro";"Maio";"33"
"Ásia";"Líbano";"Rio de Janeiro";"Junho";"27"
"Ásia";"Líbano";"Rio de Janeiro";"Julho";"40"
"Ásia";"Líbano";"Rio de Janeiro";"Agosto";"37"
"Ásia";"Líbano";"Rio de Janeiro";"Setembro";"38"
"Ásia";"Líbano";"Rio de Janeiro";"Outubro";"43"
"Ásia";"Líbano";"Rio de Janeiro";"Novembro";"47"
"Ásia";"Líbano";"Rio de Janeiro";"Dezembro";"58"
"Ásia";"Líbano";"Rio Grande do Norte";"Janeiro";"0"
"Ásia";"Líbano";"Rio Grande do Norte";"Fevereiro";"0"
"Ásia";"Líbano";"Rio Grande do Norte";"Março";"0"
"Ásia";"Líbano";"Rio Grande do Norte";"Abril";"0"
"Ásia";"Líbano";"Rio Grande do Norte";"Maio";"0"
"Ásia";"Líbano";"Rio Grande do Norte";"Junho";"0"
"Ásia";"Líbano";"Rio Grande do Norte";"Julho";"0"
"Ásia";"Líbano";"Rio Grande do Norte";"Agosto";"0"
"Ásia";"Líbano";"Rio Grande do Norte";"Setembro";"0"
"Ásia";"Líbano";"Rio Grande do Norte";"Outubro";"0"
"Ásia";"Líbano";"Rio Grande do Norte";"Novembro";"0"
"Ásia";"Líbano";"Rio Grande do Norte";"Dezembro";"0"
"Ásia";"Líbano";"Rio Grande do Sul";"Janeiro";"1"
"Ásia";"Líbano";"Rio Grande do Sul";"Fevereiro";"0"
"Ásia";"Líbano";"Rio Grande do Sul";"Março";"0"
"Ásia";"Líbano";"Rio Grande do Sul";"Abril";"1"
"Ásia";"Líbano";"Rio Grande do Sul";"Maio";"0"
"Ásia";"Líbano";"Rio Grande do Sul";"Junho";"0"
"Ásia";"Líbano";"Rio Grande do Sul";"Julho";"0"
"Ásia";"Líbano";"Rio Grande do Sul";"Agosto";"0"
"Ásia";"Líbano";"Rio Grande do Sul";"Setembro";"0"
"Ásia";"Líbano";"Rio Grande do Sul";"Outubro";"0"
"Ásia";"Líbano";"Rio Grande do Sul";"Novembro";"1"
"Ásia";"Líbano";"Rio Grande do Sul";"Dezembro";"1"
"Ásia";"Líbano";"Roraima";"Janeiro";"1"
"Ásia";"Líbano";"Roraima";"Fevereiro";"0"
"Ásia";"Líbano";"Roraima";"Março";"1"
"Ásia";"Líbano";"Roraima";"Abril";"1"
"Ásia";"Líbano";"Roraima";"Maio";"1"
"Ásia";"Líbano";"Roraima";"Junho";"0"
"Ásia";"Líbano";"Roraima";"Julho";"1"
"Ásia";"Líbano";"Roraima";"Agosto";"0"
"Ásia";"Líbano";"Roraima";"Setembro";"1"
"Ásia";"Líbano";"Roraima";"Outubro";"0"
"Ásia";"Líbano";"Roraima";"Novembro";"0"
"Ásia";"Líbano";"Roraima";"Dezembro";"2"
"Ásia";"Líbano";"Santa Catarina";"Janeiro";"0"
"Ásia";"Líbano";"Santa Catarina";"Fevereiro";"0"
"Ásia";"Líbano";"Santa Catarina";"Março";"0"
"Ásia";"Líbano";"Santa Catarina";"Abril";"0"
"Ásia";"Líbano";"Santa Catarina";"Maio";"0"
"Ásia";"Líbano";"Santa Catarina";"Junho";"0"
"Ásia";"Líbano";"Santa Catarina";"Julho";"0"
"Ásia";"Líbano";"Santa Catarina";"Agosto";"0"
"Ásia";"Líbano";"Santa Catarina";"Setembro";"0"
"Ásia";"Líbano";"Santa Catarina";"Outubro";"0"
"Ásia";"Líbano";"Santa Catarina";"Novembro";"0"
"Ásia";"Líbano";"Santa Catarina";"Dezembro";"0"
"Ásia";"Líbano";"São Paulo";"Janeiro";"159"
"Ásia";"Líbano";"São Paulo";"Fevereiro";"177"
"Ásia";"Líbano";"São Paulo";"Março";"184"
"Ásia";"Líbano";"São Paulo";"Abril";"159"
"Ásia";"Líbano";"São Paulo";"Maio";"147"
"Ásia";"Líbano";"São Paulo";"Junho";"141"
"Ásia";"Líbano";"São Paulo";"Julho";"175"
"Ásia";"Líbano";"São Paulo";"Agosto";"156"
"Ásia";"Líbano";"São Paulo";"Setembro";"153"
"Ásia";"Líbano";"São Paulo";"Outubro";"159"
"Ásia";"Líbano";"São Paulo";"Novembro";"165"
"Ásia";"Líbano";"São Paulo";"Dezembro";"180"
"Ásia";"Líbano";"Outras Unidades da Federação";"Janeiro";"0"
"Ásia";"Líbano";"Outras Unidades da Federação";"Fevereiro";"0"
"Ásia";"Líbano";"Outras Unidades da Federação";"Março";"0"
"Ásia";"Líbano";"Outras Unidades da Federação";"Abril";"0"
"Ásia";"Líbano";"Outras Unidades da Federação";"Maio";"0"
"Ásia";"Líbano";"Outras Unidades da Federação";"Junho";"0"
"Ásia";"Líbano";"Outras Unidades da Federação";"Julho";"0"
"Ásia";"Líbano";"Outras Unidades da Federação";"Agosto";"0"
"Ásia";"Líbano";"Outras Unidades da Federação";"Setembro";"0"
"Ásia";"Líbano";"Outras Unidades da Federação";"Outubro";"0"
"Ásia";"Líbano";"Outras Unidades da Federação";"Novembro";"0"
"Ásia";"Líbano";"Outras Unidades da Federação";"Dezembro";"0"
"Ásia";"Malásia";"Acre";"Janeiro";"0"
"Ásia";"Malásia";"Acre";"Fevereiro";"0"
"Ásia";"Malásia";"Acre";"Março";"0"
"Ásia";"Malásia";"Acre";"Abril";"0"
"Ásia";"Malásia";"Acre";"Maio";"0"
"Ásia";"Malásia";"Acre";"Junho";"0"
"Ásia";"Malásia";"Acre";"Julho";"0"
"Ásia";"Malásia";"Acre";"Agosto";"0"
"Ásia";"Malásia";"Acre";"Setembro";"0"
"Ásia";"Malásia";"Acre";"Outubro";"0"
"Ásia";"Malásia";"Acre";"Novembro";"0"
"Ásia";"Malásia";"Acre";"Dezembro";"0"
"Ásia";"Malásia";"Amapá";"Janeiro";"2"
"Ásia";"Malásia";"Amapá";"Fevereiro";"0"
"Ásia";"Malásia";"Amapá";"Março";"0"
"Ásia";"Malásia";"Amapá";"Abril";"0"
"Ásia";"Malásia";"Amapá";"Maio";"2"
"Ásia";"Malásia";"Amapá";"Junho";"0"
"Ásia";"Malásia";"Amapá";"Julho";"0"
"Ásia";"Malásia";"Amapá";"Agosto";"0"
"Ásia";"Malásia";"Amapá";"Setembro";"0"
"Ásia";"Malásia";"Amapá";"Outubro";"2"
"Ásia";"Malásia";"Amapá";"Novembro";"0"
"Ásia";"Malásia";"Amapá";"Dezembro";"0"
"Ásia";"Malásia";"Amazonas";"Janeiro";"0"
"Ásia";"Malásia";"Amazonas";"Fevereiro";"0"
"Ásia";"Malásia";"Amazonas";"Março";"0"
"Ásia";"Malásia";"Amazonas";"Abril";"0"
"Ásia";"Malásia";"Amazonas";"Maio";"0"
"Ásia";"Malásia";"Amazonas";"Junho";"1"
"Ásia";"Malásia";"Amazonas";"Julho";"0"
"Ásia";"Malásia";"Amazonas";"Agosto";"0"
"Ásia";"Malásia";"Amazonas";"Setembro";"1"
"Ásia";"Malásia";"Amazonas";"Outubro";"0"
"Ásia";"Malásia";"Amazonas";"Novembro";"0"
"Ásia";"Malásia";"Amazonas";"Dezembro";"0"
"Ásia";"Malásia";"Bahia";"Janeiro";"0"
"Ásia";"Malásia";"Bahia";"Fevereiro";"0"
"Ásia";"Malásia";"Bahia";"Março";"0"
"Ásia";"Malásia";"Bahia";"Abril";"0"
"Ásia";"Malásia";"Bahia";"Maio";"0"
"Ásia";"Malásia";"Bahia";"Junho";"0"
"Ásia";"Malásia";"Bahia";"Julho";"0"
"Ásia";"Malásia";"Bahia";"Agosto";"0"
"Ásia";"Malásia";"Bahia";"Setembro";"1"
"Ásia";"Malásia";"Bahia";"Outubro";"0"
"Ásia";"Malásia";"Bahia";"Novembro";"1"
"Ásia";"Malásia";"Bahia";"Dezembro";"1"
"Ásia";"Malásia";"Ceará";"Janeiro";"0"
"Ásia";"Malásia";"Ceará";"Fevereiro";"0"
"Ásia";"Malásia";"Ceará";"Março";"0"
"Ásia";"Malásia";"Ceará";"Abril";"0"
"Ásia";"Malásia";"Ceará";"Maio";"0"
"Ásia";"Malásia";"Ceará";"Junho";"0"
"Ásia";"Malásia";"Ceará";"Julho";"0"
"Ásia";"Malásia";"Ceará";"Agosto";"0"
"Ásia";"Malásia";"Ceará";"Setembro";"0"
"Ásia";"Malásia";"Ceará";"Outubro";"0"
"Ásia";"Malásia";"Ceará";"Novembro";"0"
"Ásia";"Malásia";"Ceará";"Dezembro";"0"
"Ásia";"Malásia";"Distrito Federal";"Janeiro";"0"
"Ásia";"Malásia";"Distrito Federal";"Fevereiro";"0"
"Ásia";"Malásia";"Distrito Federal";"Março";"0"
"Ásia";"Malásia";"Distrito Federal";"Abril";"0"
"Ásia";"Malásia";"Distrito Federal";"Maio";"0"
"Ásia";"Malásia";"Distrito Federal";"Junho";"0"
"Ásia";"Malásia";"Distrito Federal";"Julho";"0"
"Ásia";"Malásia";"Distrito Federal";"Agosto";"0"
"Ásia";"Malásia";"Distrito Federal";"Setembro";"0"
"Ásia";"Malásia";"Distrito Federal";"Outubro";"0"
"Ásia";"Malásia";"Distrito Federal";"Novembro";"0"
"Ásia";"Malásia";"Distrito Federal";"Dezembro";"0"
"Ásia";"Malásia";"Mato Grosso do Sul";"Janeiro";"0"
"Ásia";"Malásia";"Mato Grosso do Sul";"Fevereiro";"0"
"Ásia";"Malásia";"Mato Grosso do Sul";"Março";"0"
"Ásia";"Malásia";"Mato Grosso do Sul";"Abril";"0"
"Ásia";"Malásia";"Mato Grosso do Sul";"Maio";"0"
"Ásia";"Malásia";"Mato Grosso do Sul";"Junho";"0"
"Ásia";"Malásia";"Mato Grosso do Sul";"Julho";"0"
"Ásia";"Malásia";"Mato Grosso do Sul";"Agosto";"0"
"Ásia";"Malásia";"Mato Grosso do Sul";"Setembro";"0"
"Ásia";"Malásia";"Mato Grosso do Sul";"Outubro";"0"
"Ásia";"Malásia";"Mato Grosso do Sul";"Novembro";"0"
"Ásia";"Malásia";"Mato Grosso do Sul";"Dezembro";"0"
"Ásia";"Malásia";"Minas Gerais";"Janeiro";"0"
"Ásia";"Malásia";"Minas Gerais";"Fevereiro";"0"
"Ásia";"Malásia";"Minas Gerais";"Março";"3"
"Ásia";"Malásia";"Minas Gerais";"Abril";"3"
"Ásia";"Malásia";"Minas Gerais";"Maio";"0"
"Ásia";"Malásia";"Minas Gerais";"Junho";"0"
"Ásia";"Malásia";"Minas Gerais";"Julho";"0"
"Ásia";"Malásia";"Minas Gerais";"Agosto";"5"
"Ásia";"Malásia";"Minas Gerais";"Setembro";"0"
"Ásia";"Malásia";"Minas Gerais";"Outubro";"0"
"Ásia";"Malásia";"Minas Gerais";"Novembro";"0"
"Ásia";"Malásia";"Minas Gerais";"Dezembro";"9"
"Ásia";"Malásia";"Pará";"Janeiro";"0"
"Ásia";"Malásia";"Pará";"Fevereiro";"1"
"Ásia";"Malásia";"Pará";"Março";"1"
"Ásia";"Malásia";"Pará";"Abril";"0"
"Ásia";"Malásia";"Pará";"Maio";"0"
"Ásia";"Malásia";"Pará";"Junho";"0"
"Ásia";"Malásia";"Pará";"Julho";"2"
"Ásia";"Malásia";"Pará";"Agosto";"0"
"Ásia";"Malásia";"Pará";"Setembro";"2"
"Ásia";"Malásia";"Pará";"Outubro";"1"
"Ásia";"Malásia";"Pará";"Novembro";"0"
"Ásia";"Malásia";"Pará";"Dezembro";"1"
"Ásia";"Malásia";"Paraná";"Janeiro";"88"
"Ásia";"Malásia";"Paraná";"Fevereiro";"68"
"Ásia";"Malásia";"Paraná";"Março";"45"
"Ásia";"Malásia";"Paraná";"Abril";"46"
"Ásia";"Malásia";"Paraná";"Maio";"32"
"Ásia";"Malásia";"Paraná";"Junho";"28"
"Ásia";"Malásia";"Paraná";"Julho";"48"
"Ásia";"Malásia";"Paraná";"Agosto";"39"
"Ásia";"Malásia";"Paraná";"Setembro";"40"
"Ásia";"Malásia";"Paraná";"Outubro";"44"
"Ásia";"Malásia";"Paraná";"Novembro";"47"
"Ásia";"Malásia";"Paraná";"Dezembro";"67"
"Ásia";"Malásia";"Pernambuco";"Janeiro";"0"
"Ásia";"Malásia";"Pernambuco";"Fevereiro";"0"
"Ásia";"Malásia";"Pernambuco";"Março";"0"
"Ásia";"Malásia";"Pernambuco";"Abril";"0"
"Ásia";"Malásia";"Pernambuco";"Maio";"0"
"Ásia";"Malásia";"Pernambuco";"Junho";"0"
"Ásia";"Malásia";"Pernambuco";"Julho";"0"
"Ásia";"Malásia";"Pernambuco";"Agosto";"0"
"Ásia";"Malásia";"Pernambuco";"Setembro";"0"
"Ásia";"Malásia";"Pernambuco";"Outubro";"0"
"Ásia";"Malásia";"Pernambuco";"Novembro";"2"
"Ásia";"Malásia";"Pernambuco";"Dezembro";"6"
"Ásia";"Malásia";"Rio de Janeiro";"Janeiro";"165"
"Ásia";"Malásia";"Rio de Janeiro";"Fevereiro";"164"
"Ásia";"Malásia";"Rio de Janeiro";"Março";"138"
"Ásia";"Malásia";"Rio de Janeiro";"Abril";"123"
"Ásia";"Malásia";"Rio de Janeiro";"Maio";"95"
"Ásia";"Malásia";"Rio de Janeiro";"Junho";"78"
"Ásia";"Malásia";"Rio de Janeiro";"Julho";"115"
"Ásia";"Malásia";"Rio de Janeiro";"Agosto";"106"
"Ásia";"Malásia";"Rio de Janeiro";"Setembro";"109"
"Ásia";"Malásia";"Rio de Janeiro";"Outubro";"123"
"Ásia";"Malásia";"Rio de Janeiro";"Novembro";"139"
"Ásia";"Malásia";"Rio de Janeiro";"Dezembro";"168"
"Ásia";"Malásia";"Rio Grande do Norte";"Janeiro";"0"
"Ásia";"Malásia";"Rio Grande do Norte";"Fevereiro";"0"
"Ásia";"Malásia";"Rio Grande do Norte";"Março";"0"
"Ásia";"Malásia";"Rio Grande do Norte";"Abril";"0"
"Ásia";"Malásia";"Rio Grande do Norte";"Maio";"0"
"Ásia";"Malásia";"Rio Grande do Norte";"Junho";"0"
"Ásia";"Malásia";"Rio Grande do Norte";"Julho";"0"
"Ásia";"Malásia";"Rio Grande do Norte";"Agosto";"0"
"Ásia";"Malásia";"Rio Grande do Norte";"Setembro";"0"
"Ásia";"Malásia";"Rio Grande do Norte";"Outubro";"0"
"Ásia";"Malásia";"Rio Grande do Norte";"Novembro";"0"
"Ásia";"Malásia";"Rio Grande do Norte";"Dezembro";"0"
"Ásia";"Malásia";"Rio Grande do Sul";"Janeiro";"8"
"Ásia";"Malásia";"Rio Grande do Sul";"Fevereiro";"5"
"Ásia";"Malásia";"Rio Grande do Sul";"Março";"0"
"Ásia";"Malásia";"Rio Grande do Sul";"Abril";"1"
"Ásia";"Malásia";"Rio Grande do Sul";"Maio";"0"
"Ásia";"Malásia";"Rio Grande do Sul";"Junho";"0"
"Ásia";"Malásia";"Rio Grande do Sul";"Julho";"1"
"Ásia";"Malásia";"Rio Grande do Sul";"Agosto";"0"
"Ásia";"Malásia";"Rio Grande do Sul";"Setembro";"1"
"Ásia";"Malásia";"Rio Grande do Sul";"Outubro";"1"
"Ásia";"Malásia";"Rio Grande do Sul";"Novembro";"2"
"Ásia";"Malásia";"Rio Grande do Sul";"Dezembro";"3"
"Ásia";"Malásia";"Roraima";"Janeiro";"0"
"Ásia";"Malásia";"Roraima";"Fevereiro";"0"
"Ásia";"Malásia";"Roraima";"Março";"0"
"Ásia";"Malásia";"Roraima";"Abril";"0"
"Ásia";"Malásia";"Roraima";"Maio";"0"
"Ásia";"Malásia";"Roraima";"Junho";"0"
"Ásia";"Malásia";"Roraima";"Julho";"0"
"Ásia";"Malásia";"Roraima";"Agosto";"0"
"Ásia";"Malásia";"Roraima";"Setembro";"0"
"Ásia";"Malásia";"Roraima";"Outubro";"0"
"Ásia";"Malásia";"Roraima";"Novembro";"0"
"Ásia";"Malásia";"Roraima";"Dezembro";"1"
"Ásia";"Malásia";"Santa Catarina";"Janeiro";"0"
"Ásia";"Malásia";"Santa Catarina";"Fevereiro";"2"
"Ásia";"Malásia";"Santa Catarina";"Março";"0"
"Ásia";"Malásia";"Santa Catarina";"Abril";"0"
"Ásia";"Malásia";"Santa Catarina";"Maio";"0"
"Ásia";"Malásia";"Santa Catarina";"Junho";"0"
"Ásia";"Malásia";"Santa Catarina";"Julho";"0"
"Ásia";"Malásia";"Santa Catarina";"Agosto";"4"
"Ásia";"Malásia";"Santa Catarina";"Setembro";"0"
"Ásia";"Malásia";"Santa Catarina";"Outubro";"0"
"Ásia";"Malásia";"Santa Catarina";"Novembro";"0"
"Ásia";"Malásia";"Santa Catarina";"Dezembro";"2"
"Ásia";"Malásia";"São Paulo";"Janeiro";"101"
"Ásia";"Malásia";"São Paulo";"Fevereiro";"113"
"Ásia";"Malásia";"São Paulo";"Março";"118"
"Ásia";"Malásia";"São Paulo";"Abril";"101"
"Ásia";"Malásia";"São Paulo";"Maio";"94"
"Ásia";"Malásia";"São Paulo";"Junho";"90"
"Ásia";"Malásia";"São Paulo";"Julho";"112"
"Ásia";"Malásia";"São Paulo";"Agosto";"100"
"Ásia";"Malásia";"São Paulo";"Setembro";"97"
"Ásia";"Malásia";"São Paulo";"Outubro";"102"
"Ásia";"Malásia";"São Paulo";"Novembro";"105"
"Ásia";"Malásia";"São Paulo";"Dezembro";"115"
"Ásia";"Malásia";"Outras Unidades da Federação";"Janeiro";"0"
"Ásia";"Malásia";"Outras Unidades da Federação";"Fevereiro";"0"
"Ásia";"Malásia";"Outras Unidades da Federação";"Março";"0"
"Ásia";"Malásia";"Outras Unidades da Federação";"Abril";"0"
"Ásia";"Malásia";"Outras Unidades da Federação";"Maio";"0"
"Ásia";"Malásia";"Outras Unidades da Federação";"Junho";"0"
"Ásia";"Malásia";"Outras Unidades da Federação";"Julho";"0"
"Ásia";"Malásia";"Outras Unidades da Federação";"Agosto";"0"
"Ásia";"Malásia";"Outras Unidades da Federação";"Setembro";"0"
"Ásia";"Malásia";"Outras Unidades da Federação";"Outubro";"0"
"Ásia";"Malásia";"Outras Unidades da Federação";"Novembro";"1"
"Ásia";"Malásia";"Outras Unidades da Federação";"Dezembro";"0"
"Ásia";"Paquistão";"Acre";"Janeiro";"0"
"Ásia";"Paquistão";"Acre";"Fevereiro";"0"
"Ásia";"Paquistão";"Acre";"Março";"0"
"Ásia";"Paquistão";"Acre";"Abril";"0"
"Ásia";"Paquistão";"Acre";"Maio";"0"
"Ásia";"Paquistão";"Acre";"Junho";"0"
"Ásia";"Paquistão";"Acre";"Julho";"0"
"Ásia";"Paquistão";"Acre";"Agosto";"0"
"Ásia";"Paquistão";"Acre";"Setembro";"0"
"Ásia";"Paquistão";"Acre";"Outubro";"0"
"Ásia";"Paquistão";"Acre";"Novembro";"0"
"Ásia";"Paquistão";"Acre";"Dezembro";"0"
"Ásia";"Paquistão";"Amapá";"Janeiro";"0"
"Ásia";"Paquistão";"Amapá";"Fevereiro";"0"
"Ásia";"Paquistão";"Amapá";"Março";"0"
"Ásia";"Paquistão";"Amapá";"Abril";"0"
"Ásia";"Paquistão";"Amapá";"Maio";"0"
"Ásia";"Paquistão";"Amapá";"Junho";"0"
"Ásia";"Paquistão";"Amapá";"Julho";"0"
"Ásia";"Paquistão";"Amapá";"Agosto";"0"
"Ásia";"Paquistão";"Amapá";"Setembro";"0"
"Ásia";"Paquistão";"Amapá";"Outubro";"0"
"Ásia";"Paquistão";"Amapá";"Novembro";"0"
"Ásia";"Paquistão";"Amapá";"Dezembro";"0"
"Ásia";"Paquistão";"Amazonas";"Janeiro";"0"
"Ásia";"Paquistão";"Amazonas";"Fevereiro";"0"
"Ásia";"Paquistão";"Amazonas";"Março";"0"
"Ásia";"Paquistão";"Amazonas";"Abril";"0"
"Ásia";"Paquistão";"Amazonas";"Maio";"0"
"Ásia";"Paquistão";"Amazonas";"Junho";"0"
"Ásia";"Paquistão";"Amazonas";"Julho";"0"
"Ásia";"Paquistão";"Amazonas";"Agosto";"0"
"Ásia";"Paquistão";"Amazonas";"Setembro";"1"
"Ásia";"Paquistão";"Amazonas";"Outubro";"0"
"Ásia";"Paquistão";"Amazonas";"Novembro";"0"
"Ásia";"Paquistão";"Amazonas";"Dezembro";"1"
"Ásia";"Paquistão";"Bahia";"Janeiro";"0"
"Ásia";"Paquistão";"Bahia";"Fevereiro";"0"
"Ásia";"Paquistão";"Bahia";"Março";"0"
"Ásia";"Paquistão";"Bahia";"Abril";"0"
"Ásia";"Paquistão";"Bahia";"Maio";"0"
"Ásia";"Paquistão";"Bahia";"Junho";"0"
"Ásia";"Paquistão";"Bahia";"Julho";"0"
"Ásia";"Paquistão";"Bahia";"Agosto";"0"
"Ásia";"Paquistão";"Bahia";"Setembro";"0"
"Ásia";"Paquistão";"Bahia";"Outubro";"0"
"Ásia";"Paquistão";"Bahia";"Novembro";"0"
"Ásia";"Paquistão";"Bahia";"Dezembro";"0"
"Ásia";"Paquistão";"Ceará";"Janeiro";"0"
"Ásia";"Paquistão";"Ceará";"Fevereiro";"0"
"Ásia";"Paquistão";"Ceará";"Março";"0"
"Ásia";"Paquistão";"Ceará";"Abril";"0"
"Ásia";"Paquistão";"Ceará";"Maio";"0"
"Ásia";"Paquistão";"Ceará";"Junho";"0"
"Ásia";"Paquistão";"Ceará";"Julho";"0"
"Ásia";"Paquistão";"Ceará";"Agosto";"0"
"Ásia";"Paquistão";"Ceará";"Setembro";"0"
"Ásia";"Paquistão";"Ceará";"Outubro";"0"
"Ásia";"Paquistão";"Ceará";"Novembro";"0"
"Ásia";"Paquistão";"Ceará";"Dezembro";"0"
"Ásia";"Paquistão";"Distrito Federal";"Janeiro";"1"
"Ásia";"Paquistão";"Distrito Federal";"Fevereiro";"1"
"Ásia";"Paquistão";"Distrito Federal";"Março";"0"
"Ásia";"Paquistão";"Distrito Federal";"Abril";"1"
"Ásia";"Paquistão";"Distrito Federal";"Maio";"0"
"Ásia";"Paquistão";"Distrito Federal";"Junho";"1"
"Ásia";"Paquistão";"Distrito Federal";"Julho";"1"
"Ásia";"Paquistão";"Distrito Federal";"Agosto";"1"
"Ásia";"Paquistão";"Distrito Federal";"Setembro";"0"
"Ásia";"Paquistão";"Distrito Federal";"Outubro";"0"
"Ásia";"Paquistão";"Distrito Federal";"Novembro";"0"
"Ásia";"Paquistão";"Distrito Federal";"Dezembro";"0"
"Ásia";"Paquistão";"Mato Grosso do Sul";"Janeiro";"0"
"Ásia";"Paquistão";"Mato Grosso do Sul";"Fevereiro";"0"
"Ásia";"Paquistão";"Mato Grosso do Sul";"Março";"0"
"Ásia";"Paquistão";"Mato Grosso do Sul";"Abril";"0"
"Ásia";"Paquistão";"Mato Grosso do Sul";"Maio";"0"
"Ásia";"Paquistão";"Mato Grosso do Sul";"Junho";"0"
"Ásia";"Paquistão";"Mato Grosso do Sul";"Julho";"0"
"Ásia";"Paquistão";"Mato Grosso do Sul";"Agosto";"0"
"Ásia";"Paquistão";"Mato Grosso do Sul";"Setembro";"0"
"Ásia";"Paquistão";"Mato Grosso do Sul";"Outubro";"0"
"Ásia";"Paquistão";"Mato Grosso do Sul";"Novembro";"0"
"Ásia";"Paquistão";"Mato Grosso do Sul";"Dezembro";"0"
"Ásia";"Paquistão";"Minas Gerais";"Janeiro";"0"
"Ásia";"Paquistão";"Minas Gerais";"Fevereiro";"0"
"Ásia";"Paquistão";"Minas Gerais";"Março";"0"
"Ásia";"Paquistão";"Minas Gerais";"Abril";"0"
"Ásia";"Paquistão";"Minas Gerais";"Maio";"0"
"Ásia";"Paquistão";"Minas Gerais";"Junho";"0"
"Ásia";"Paquistão";"Minas Gerais";"Julho";"0"
"Ásia";"Paquistão";"Minas Gerais";"Agosto";"0"
"Ásia";"Paquistão";"Minas Gerais";"Setembro";"0"
"Ásia";"Paquistão";"Minas Gerais";"Outubro";"0"
"Ásia";"Paquistão";"Minas Gerais";"Novembro";"0"
"Ásia";"Paquistão";"Minas Gerais";"Dezembro";"0"
"Ásia";"Paquistão";"Pará";"Janeiro";"0"
"Ásia";"Paquistão";"Pará";"Fevereiro";"0"
"Ásia";"Paquistão";"Pará";"Março";"0"
"Ásia";"Paquistão";"Pará";"Abril";"0"
"Ásia";"Paquistão";"Pará";"Maio";"0"
"Ásia";"Paquistão";"Pará";"Junho";"0"
"Ásia";"Paquistão";"Pará";"Julho";"0"
"Ásia";"Paquistão";"Pará";"Agosto";"0"
"Ásia";"Paquistão";"Pará";"Setembro";"0"
"Ásia";"Paquistão";"Pará";"Outubro";"0"
"Ásia";"Paquistão";"Pará";"Novembro";"0"
"Ásia";"Paquistão";"Pará";"Dezembro";"0"
"Ásia";"Paquistão";"Paraná";"Janeiro";"1"
"Ásia";"Paquistão";"Paraná";"Fevereiro";"1"
"Ásia";"Paquistão";"Paraná";"Março";"0"
